Date,ZTS
2017-03-30,49.09971237182617
2017-03-31,49.593841552734375
2017-04-03,49.51972198486328
2017-04-04,49.42913818359375
2017-04-05,49.61854934692383
2017-04-06,49.882083892822266
2017-04-07,49.79973220825195
2017-04-10,50.2362060546875
2017-04-11,50.04679489135742
2017-04-12,49.82443618774414
2017-04-13,49.68442916870117
2017-04-17,49.80795669555664
2017-04-18,49.6350212097168
2017-04-19,49.4208984375
2017-04-20,49.9150276184082
2017-04-21,49.4208984375
2017-04-24,50.59033584594727
2017-04-25,51.33152389526367
2017-04-26,51.26563262939453
2017-04-27,51.32328796386719
2017-04-28,52.097415924072266
2017-05-01,51.339752197265625
2017-05-02,51.207984924316406
2017-05-03,51.61152267456055
2017-05-04,51.73506164550781
2017-05-05,51.99859237670898
2017-05-08,51.79270553588867
2017-05-09,51.63623428344727
2017-05-10,51.52916717529297
2017-05-11,51.570350646972656
2017-05-12,51.207984924316406
2017-05-15,51.24092864990234
2017-05-16,51.33152389526367
2017-05-17,50.400909423828125
2017-05-18,50.36797332763672
2017-05-19,50.9279899597168
2017-05-22,51.38916778564453
2017-05-23,51.56211471557617
2017-05-24,52.00732421875
2017-05-25,52.469024658203125
2017-05-26,52.361846923828125
2017-05-30,52.22993087768555
2017-05-31,51.487911224365234
2017-06-01,51.93312072753906
2017-06-02,52.27939987182617
2017-06-05,52.20519256591797
2017-06-06,52.10626602172852
2017-06-07,52.2381706237793
2017-06-08,52.51849365234375
2017-06-09,52.01557540893555
2017-06-12,51.49615478515625
2017-06-13,52.16397857666016
2017-06-14,51.900146484375
2017-06-15,51.97434616088867
2017-06-16,52.80706024169922
2017-06-19,53.41716003417969
2017-06-20,53.15333557128906
2017-06-21,53.070892333984375
2017-06-22,52.848289489746094
2017-06-23,52.848289489746094
2017-06-26,52.85652923583984
2017-06-27,52.24641418457031
2017-06-28,53.10386657714844
2017-06-29,51.82594299316406
2017-06-30,52.22993087768555
2017-07-03,52.21343612670898
2017-07-05,52.44430160522461
2017-07-06,52.21343612670898
2017-07-07,52.64216613769531
2017-07-10,53.2605094909668
2017-07-11,52.7411003112793
2017-07-12,53.342960357666016
2017-07-13,53.08737564086914
2017-07-14,53.227535247802734
2017-07-17,52.88125991821289
2017-07-18,52.55971145629883
2017-07-19,52.7411003112793
2017-07-20,52.35359954833984
2017-07-21,52.1474838256836
2017-07-24,52.18046188354492
2017-07-25,51.99908447265625
2017-07-26,51.26530075073242
2017-07-27,51.5950927734375
2017-07-28,53.15333557128906
2017-07-31,53.375938415527344
2017-08-01,53.75519180297852
2017-08-02,54.64561080932617
2017-08-03,54.85173034667969
2017-08-04,55.379390716552734
2017-08-07,55.42060852050781
2017-08-08,55.17327499389648
2017-08-09,55.0908203125
2017-08-10,54.02726745605469
2017-08-11,54.08497619628906
2017-08-14,54.62088394165039
2017-08-15,54.513702392578125
2017-08-16,54.5384407043457
2017-08-17,53.72221374511719
2017-08-18,53.61503601074219
2017-08-21,53.93658065795898
2017-08-22,54.29933166503906
2017-08-23,53.67208099365234
2017-08-24,53.548282623291016
2017-08-25,53.39146423339844
2017-08-28,53.22639846801758
2017-08-29,53.20163345336914
2017-08-30,53.48225402832031
2017-08-31,53.62256622314453
2017-09-01,53.72985458374024
2017-09-05,53.72160720825195
2017-09-06,53.42447662353516
2017-09-07,54.117767333984375
2017-09-08,54.86882781982422
2017-09-11,55.72718811035156
2017-09-12,56.01606369018555
2017-09-13,56.69284439086914
2017-09-14,57.10551071166992
2017-09-15,57.24581527709961
2017-09-18,58.02989196777344
2017-09-19,57.84006881713867
2017-09-20,57.91435241699219
2017-09-21,57.716270446777344
2017-09-22,57.79880142211914
2017-09-25,57.79880142211914
2017-09-26,57.65024185180664
2017-09-27,57.947364807128906
2017-09-28,57.70801162719727
2017-09-29,58.42605972290039
2017-10-02,59.053321838378906
2017-10-03,58.995548248291016
2017-10-04,59.35044097900391
2017-10-05,59.06982803344727
2017-10-06,59.053321838378906
2017-10-09,59.34218215942383
2017-10-10,59.358699798583984
2017-10-11,59.71359634399414
2017-10-12,60.15928649902344
2017-10-13,59.71359634399414
2017-10-16,59.44124221801758
2017-10-17,59.0037956237793
2017-10-18,59.1110954284668
2017-10-19,58.681915283203125
2017-10-20,59.43297958374024
2017-10-23,59.499000549316406
2017-10-24,60.50592422485352
2017-10-25,59.812644958496094
2017-10-26,60.637977600097656
2017-10-27,61.15795135498047
2017-10-30,59.804386138916016
2017-10-31,59.63932037353516
2017-11-01,60.13451766967773
2017-11-02,60.50592422485352
2017-11-03,60.77828598022461
2017-11-06,60.13451766967773
2017-11-07,60.637977600097656
2017-11-08,60.06024169921875
2017-11-09,59.9447021484375
2017-11-10,59.96119689941406
2017-11-13,59.9199333190918
2017-11-14,59.97770690917969
2017-11-15,59.30093002319336
2017-11-16,59.787879943847656
2017-11-17,59.63106536865234
2017-11-20,60.09325408935547
2017-11-21,59.79613876342773
2017-11-22,59.48219299316406
2017-11-24,59.58960723876953
2017-11-27,60.11006546020508
2017-11-28,60.54792785644531
2017-11-29,60.65532684326172
2017-11-30,61.671478271484375
2017-12-01,61.61364364624024
2017-12-04,61.32449722290039
2017-12-05,60.26703643798828
2017-12-06,60.54792785644531
2017-12-07,60.80402755737305
2017-12-08,60.87837600708008
2017-12-11,60.31660461425781
2017-12-12,59.91179656982422
2017-12-13,59.820919036865234
2017-12-14,58.986515045166016
2017-12-15,59.531776428222656
2017-12-18,60.08528900146485
2017-12-19,60.08528900146485
2017-12-20,60.300086975097656
2017-12-21,60.14311218261719
2017-12-22,59.87049102783203
2017-12-26,59.99441146850586
2017-12-27,59.787879943847656
2017-12-28,59.89527130126953
2017-12-29,59.77135467529297
2018-01-02,59.79613494873047
2018-01-03,59.82917785644531
2018-01-04,61.34101867675781
2018-01-05,60.63880920410156
2018-01-08,60.51488494873047
2018-01-09,60.95273208618164
2018-01-10,60.32486724853516
2018-01-11,60.89490509033203
2018-01-12,61.52277374267578
2018-01-16,61.126224517822266
2018-01-17,61.74583435058594
2018-01-18,61.51451110839844
2018-01-19,61.59712219238281
2018-01-22,61.299713134765625
2018-01-23,62.01019287109375
2018-01-24,62.258033752441406
2018-01-25,61.80366134643555
2018-01-26,63.25767135620117
2018-01-29,63.10070037841797
2018-01-30,62.81155776977539
2018-01-31,62.80329513549805
2018-02-01,62.415000915527344
2018-02-02,62.24977493286133
2018-02-05,59.201316833496094
2018-02-06,59.57308578491211
2018-02-07,59.22610092163086
2018-02-08,57.11943817138672
2018-02-09,59.85397720336914
2018-02-12,61.38232803344727
2018-02-13,61.25014114379883
2018-02-14,61.29145050048828
2018-02-15,62.02672576904297
2018-02-16,62.49762725830078
2018-02-20,62.66284942626953
2018-02-21,62.79502487182617
2018-02-22,63.40694427490234
2018-02-23,63.78730392456055
2018-02-26,64.46537780761719
2018-02-27,64.29999542236328
2018-02-28,63.50616836547852
2018-03-01,61.769676208496094
2018-03-02,61.18256759643555
2018-03-05,61.40583801269531
2018-03-06,62.116973876953125
2018-03-07,64.46537780761719
2018-03-08,64.796142578125
2018-03-09,66.3755111694336
2018-03-12,64.93672180175781
2018-03-13,64.49019622802734
2018-03-14,64.17596435546875
2018-03-15,64.58114624023438
2018-03-16,64.68862915039062
2018-03-19,64.3165283203125
2018-03-20,64.63074493408203
2018-03-21,64.7878646850586
2018-03-22,63.41521453857422
2018-03-23,62.86119079589844
2018-03-26,64.57286834716797
2018-03-27,63.50616836547852
2018-03-28,63.38212585449219
2018-03-29,64.10153198242188
2018-04-02,62.38158416748047
2018-04-03,63.09272003173828
2018-04-04,63.3656005859375
2018-04-05,64.01885223388672
2018-04-06,61.78620910644531
2018-04-09,61.28179550170898
2018-04-10,62.67926788330078
2018-04-11,61.56294631958008
2018-04-12,61.81101608276367
2018-04-13,61.769676208496094
2018-04-16,62.23273468017578
2018-04-17,63.44827651977539
2018-04-18,63.78730392456055
2018-04-19,63.48135757446289
2018-04-20,63.45655822753906
2018-04-23,63.09272003173828
2018-04-24,60.40528106689453
2018-04-25,59.70241165161133
2018-04-26,59.76029586791992
2018-04-27,58.96646881103516
2018-04-30,58.13956451416016
2018-05-01,59.570106506347656
2018-05-02,59.14011764526367
2018-05-03,59.95875549316406
2018-05-04,60.603736877441406
2018-05-07,60.81046295166016
2018-05-08,61.3975715637207
2018-05-09,62.199668884277344
2018-05-10,62.46427917480469
2018-05-11,62.53042221069336
2018-05-14,63.09272003173828
2018-05-15,63.05137634277344
2018-05-16,63.489627838134766
2018-05-17,63.9609603881836
2018-05-18,64.39095306396484
2018-05-21,64.17596435546875
2018-05-22,62.93561172485352
2018-05-23,62.99348831176758
2018-05-24,63.03487014770508
2018-05-25,62.49689865112305
2018-05-29,61.263671875
2018-05-30,61.40437698364258
2018-05-31,60.162879943847656
2018-06-01,61.08986282348633
2018-06-04,61.45404052734375
2018-06-05,61.495418548583984
2018-06-06,62.04168319702149
2018-06-07,64.54122161865234
2018-06-08,64.72332000732422
2018-06-11,64.864013671875
2018-06-12,64.79779815673828
2018-06-13,64.63226318359375
2018-06-14,66.3207015991211
2018-06-15,67.09870910644531
2018-06-18,66.51933288574219
2018-06-19,65.39371490478516
2018-06-20,65.21990203857422
2018-06-21,64.64054870605469
2018-06-22,64.42535400390625
2018-06-25,64.25154113769531
2018-06-26,62.24031829833984
2018-06-27,61.90097427368164
2018-06-28,62.73691940307617
2018-06-29,63.82115936279297
2018-07-02,63.531471252441406
2018-07-03,63.349388122558594
2018-07-05,63.84597396850586
2018-07-06,63.91220474243164
2018-07-09,64.47501373291016
2018-07-10,63.77978515625
2018-07-11,63.10108947753906
2018-07-12,63.68872833251953
2018-07-13,63.91220474243164
2018-07-16,63.28317260742188
2018-07-17,64.20186614990234
2018-07-18,64.1604995727539
2018-07-19,64.24325561523438
2018-07-20,64.25981903076172
2018-07-23,63.05142974853516
2018-07-24,64.06945037841797
2018-07-25,65.41027069091797
2018-07-26,67.21458435058594
2018-07-27,66.05586242675781
2018-07-30,66.0062026977539
2018-07-31,67.93463134765625
2018-08-01,66.99110412597656
2018-08-02,66.98282623291016
2018-08-03,67.21458435058594
2018-08-06,67.0076675415039
2018-08-07,67.27251434326172
2018-08-08,66.85867309570312
2018-08-09,66.41175079345703
2018-08-10,65.96479797363281
2018-08-13,65.64201354980469
2018-08-14,65.84894561767578
2018-08-15,65.95653533935547
2018-08-16,66.49452209472656
2018-08-17,66.42000579833984
2018-08-20,66.7096939086914
2018-08-21,66.53588104248047
2018-08-22,66.14689636230469
2018-08-23,66.22965240478516
2018-08-24,66.3207015991211
2018-08-27,67.60357666015625
2018-08-28,67.92636108398438
2018-08-29,69.4244384765625
2018-08-30,69.366455078125
2018-08-31,69.56527709960938
2018-09-04,69.134521484375
2018-09-05,69.86347961425781
2018-09-06,69.7143783569336
2018-09-07,70.07056427001953
2018-09-10,70.15339660644531
2018-09-11,70.4267578125
2018-09-12,70.6669692993164
2018-09-13,71.65271759033203
2018-09-14,72.05033111572266
2018-09-17,72.16631317138672
2018-09-18,72.38166809082031
2018-09-19,71.23027038574219
2018-09-20,72.37338256835938
2018-09-21,72.05033111572266
2018-09-24,71.51188659667969
2018-09-25,71.2385482788086
2018-09-26,70.43502807617188
2018-09-27,70.11196899414062
2018-09-28,69.74750518798828
2018-10-01,69.93801879882812
2018-10-02,69.26705932617188
2018-10-03,69.366455078125
2018-10-04,69.54041290283203
2018-10-05,69.56527709960938
2018-10-08,69.2918930053711
2018-10-09,68.0907974243164
2018-10-10,66.45063018798828
2018-10-11,65.09214782714844
2018-10-12,65.60572814941406
2018-10-15,65.39035034179688
2018-10-16,66.086181640625
2018-10-17,66.45063018798828
2018-10-18,66.29325866699219
2018-10-19,66.0944595336914
2018-10-22,64.35490417480469
2018-10-23,63.82476425170898
2018-10-24,61.36455154418945
2018-10-25,63.22835159301758
2018-10-26,60.519630432128906
2018-10-29,59.80724334716797
2018-10-30,59.37649917602539
2018-10-31,61.505367279052734
2018-11-01,61.96924591064453
2018-11-02,62.01066589355469
2018-11-05,62.20947265625
2018-11-06,62.85559844970703
2018-11-07,63.06267929077149
2018-11-08,63.692230224609375
2018-11-09,62.308876037597656
2018-11-12,62.093505859375
2018-11-13,62.30058670043945
2018-11-14,60.96693420410156
2018-11-15,62.7313346862793
2018-11-16,62.499393463134766
2018-11-19,61.09947967529297
2018-11-20,60.13029479980469
2018-11-21,61.18231201171875
2018-11-23,60.30425262451172
2018-11-26,60.63559341430664
2018-11-27,61.09947967529297
2018-11-28,62.11835479736328
2018-11-29,61.46334457397461
2018-11-30,63.07185363769531
2018-12-03,62.98064804077149
2018-12-04,60.40205764770508
2018-12-06,59.81337738037109
2018-12-07,57.989288330078125
2018-12-10,58.636009216308594
2018-12-11,58.08879089355469
2018-12-12,58.67747116088867
2018-12-13,57.9975814819336
2018-12-14,57.09383392333984
2018-12-17,56.33932876586914
2018-12-18,56.46369552612305
2018-12-19,55.20341873168945
2018-12-20,54.02605438232422
2018-12-21,54.30795669555664
2018-12-24,52.76577758789063
2018-12-26,54.47378540039063
2018-12-27,55.46045303344727
2018-12-28,55.30291366577149
2018-12-31,56.09887313842773
2019-01-02,55.84184646606445
2019-01-03,53.58662033081055
2019-01-04,55.93305206298828
2019-01-07,56.21495819091797
2019-01-08,56.47198867797852
2019-01-09,57.40060806274414
2019-01-10,57.93954849243164
2019-01-11,57.63275909423828
2019-01-14,57.73226165771485
2019-01-15,58.03075408935547
2019-01-16,58.05562210083008
2019-01-17,59.1832389831543
2019-01-18,60.55130386352539
2019-01-22,59.42368316650391
2019-01-23,58.98424530029297
2019-01-24,58.8598747253418
2019-01-25,59.90458679199219
2019-01-28,59.60609436035156
2019-01-29,61.0985221862793
2019-01-30,61.96082305908203
2019-01-31,62.176395416259766
2019-02-01,61.62916946411133
2019-02-04,61.60429000854492
2019-02-05,61.79500198364258
2019-02-06,62.14323043823242
2019-02-07,61.70379257202149
2019-02-08,63.69369888305664
2019-02-11,63.97560119628906
2019-02-12,65.35195922851562
2019-02-13,66.69515228271484
2019-02-14,66.70343780517578
2019-02-15,67.82276916503906
2019-02-19,66.72831726074219
2019-02-20,67.20919799804688
2019-02-21,66.89387512207031
2019-02-22,67.5245590209961
2019-02-25,67.71541595458984
2019-02-26,67.83158874511719
2019-02-27,67.80670928955078
2019-02-28,67.6905288696289
2019-03-01,68.51207733154297
2019-03-04,68.5286636352539
2019-03-05,68.25482177734375
2019-03-06,68.08055114746094
2019-03-07,67.26728820800781
2019-03-08,66.7196044921875
2019-03-11,68.19673919677734
2019-03-12,68.14693450927734
2019-03-13,69.02658081054688
2019-03-14,68.57846069335938
2019-03-15,68.49546813964844
2019-03-18,69.21744537353516
2019-03-19,68.91868591308594
2019-03-20,68.86890411376953
2019-03-21,69.8896255493164
2019-03-22,68.23822784423828
2019-03-25,68.5452651977539
2019-03-26,69.35850524902344
2019-03-27,68.32950592041016
2019-03-28,68.8274154663086
2019-03-29,69.61576843261719
2019-04-01,70.59497833251953
2019-04-02,71.10118865966797
2019-04-03,71.79826354980469
2019-04-04,71.6156997680664
2019-04-05,71.97252655029297
2019-04-08,72.13848876953125
2019-04-09,71.4663314819336
2019-04-10,71.3916244506836
2019-04-11,72.07210540771484
2019-04-12,72.7442855834961
2019-04-15,72.87705993652344
2019-04-16,72.7276840209961
2019-04-17,72.70277404785156
2019-04-18,73.44136047363281
2019-04-22,73.3251724243164
2019-04-23,73.82308959960938
2019-04-24,73.90606689453125
2019-04-25,72.85215759277344
2019-04-26,70.72775268554688
2019-04-29,71.24224853515625
2019-04-30,71.64888000488281
2019-05-01,70.85224151611328
2019-05-02,71.22565460205078
2019-05-03,71.83975219726562
2019-05-06,70.48709869384766
2019-05-07,69.2755355834961
2019-05-08,68.44568634033203
2019-05-09,68.26311492919922
2019-05-10,68.5701675415039
2019-05-13,66.80258178710938
2019-05-14,66.8108901977539
2019-05-15,67.51625061035156
2019-05-16,67.50798034667969
2019-05-17,66.81917572021484
2019-05-20,65.8399658203125
2019-05-21,66.3046875
2019-05-22,66.04742431640625
2019-05-23,65.14289093017578
2019-05-24,64.76116943359375
2019-05-28,63.73215103149414
2019-05-29,63.56618881225586
2019-05-30,63.82368087768555
2019-05-31,63.25056076049805
2019-06-03,62.9266242980957
2019-06-04,64.59613800048828
2019-06-05,65.4765853881836
2019-06-06,65.93341827392578
2019-06-07,65.59286499023438
2019-06-10,65.55133056640625
2019-06-11,65.75067138671875
2019-06-12,64.93668365478516
2019-06-13,65.21078491210938
2019-06-14,64.23067474365234
2019-06-17,63.66585540771485
2019-06-18,65.06958770751953
2019-06-19,65.48487854003906
2019-06-20,67.12948608398438
2019-06-21,66.79724884033203
2019-06-24,66.99659729003906
2019-06-25,66.97167205810547
2019-06-26,66.33210754394531
2019-06-27,66.7723159790039
2019-06-28,67.7109146118164
2019-07-01,68.66609191894531
2019-07-02,68.07638549804688
2019-07-03,68.59134674072266
2019-07-05,67.26238250732422
2019-07-08,66.8221664428711
2019-07-09,66.67264556884766
2019-07-10,65.94171905517578
2019-07-11,66.1991958618164
2019-07-12,67.5364761352539
2019-07-15,67.07134246826172
2019-07-16,67.61954498291016
2019-07-17,66.1991958618164
2019-07-18,65.70085144042969
2019-07-19,65.21078491210938
2019-07-22,65.60948181152344
2019-07-23,67.63614654541016
2019-07-24,68.3172607421875
2019-07-25,67.9434814453125
2019-07-26,65.16095733642578
2019-07-29,63.81536865234375
2019-07-30,63.79045104980469
2019-07-31,63.16749954223633
2019-08-01,61.257110595703125
2019-08-02,61.16574478149414
2019-08-05,58.482887268066406
2019-08-06,59.3218002319336
2019-08-07,59.08922958374024
2019-08-08,59.67065048217773
2019-08-09,58.55764389038086
2019-08-12,57.369876861572266
2019-08-13,58.1506462097168
2019-08-14,55.92462158203125
2019-08-15,55.92462158203125
2019-08-16,57.25359344482422
2019-08-19,58.20879364013672
2019-08-20,58.1506462097168
2019-08-21,58.34999084472656
2019-08-22,57.934688568115234
2019-08-23,56.78845977783203
2019-08-26,57.42802047729492
2019-08-27,57.33665084838867
2019-08-28,57.84332275390625
2019-08-29,58.774539947509766
2019-08-30,58.94913864135742
2019-09-03,57.38603210449219
2019-09-04,55.67326736450195
2019-09-05,56.62110900878906
2019-09-06,56.92873764038086
2019-09-09,56.54627990722656
2019-09-10,57.04513931274414
2019-09-11,58.69139862060547
2019-09-12,58.18421936035156
2019-09-13,58.217472076416016
2019-09-16,57.78512573242188
2019-09-17,57.41929626464844
2019-09-18,57.9431037902832
2019-09-19,57.19480895996094
2019-09-20,56.687625885009766
2019-09-23,56.49639129638672
2019-09-24,55.65663528442383
2019-09-25,56.40493392944336
2019-09-26,56.52133560180664
2019-09-27,57.03683090209961
2019-09-30,57.00357055664063
2019-10-01,55.107887268066406
2019-10-02,53.56972122192383
2019-10-03,54.6090202331543
2019-10-04,55.29080581665039
2019-10-07,54.57576751708984
2019-10-08,53.411746978759766
2019-10-09,53.93556213378906
2019-10-10,54.40116500854492
2019-10-11,56.49639129638672
2019-10-14,56.50470352172852
2019-10-15,57.793434143066406
2019-10-16,57.66040802001953
2019-10-17,58.95745849609375
2019-10-18,58.982398986816406
2019-10-21,59.79721450805664
2019-10-22,60.07990264892578
2019-10-23,60.14641571044922
2019-10-24,59.45631790161133
2019-10-25,56.83728790283203
2019-10-28,57.07008743286133
2019-10-29,56.94537353515625
2019-10-30,57.71860504150391
2019-10-31,57.369407653808594
2019-11-01,59.69744491577149
2019-11-04,61.3021240234375
2019-11-05,61.11920547485352
2019-11-06,60.85313415527344
2019-11-07,60.1048469543457
2019-11-08,60.59539031982422
2019-11-11,59.93023681640625
2019-11-12,59.94687271118164
2019-11-13,59.015655517578125
2019-11-14,59.1403694152832
2019-11-15,59.556095123291016
2019-11-18,59.15700149536133
2019-11-19,59.11543273925781
2019-11-20,58.28398513793945
2019-11-21,58.97409057617188
2019-11-22,58.78285217285156
2019-11-25,59.43137741088867
2019-11-26,59.98843765258789
2019-11-27,60.22147750854492
2019-11-29,60.06335067749024
2019-12-02,59.73877334594727
2019-12-03,59.18116760253906
2019-12-04,59.43083572387695
2019-12-05,60.17154312133789
2019-12-06,60.64592742919922
2019-12-09,61.70287322998047
2019-12-10,61.45320510864258
2019-12-11,62.39363861083984
2019-12-12,63.392337799072266
2019-12-13,62.57674026489258
2019-12-16,63.384010314941406
2019-12-17,63.8667221069336
2019-12-18,63.78349685668945
2019-12-19,63.79181671142578
2019-12-20,63.03447341918945
2019-12-23,63.958274841308594
2019-12-24,63.57543563842773
2019-12-26,63.4922103881836
2019-12-27,63.73355865478516
2019-12-30,63.48389053344727
2019-12-31,63.57543563842773
2020-01-02,64.54084014892578
2020-01-03,64.27452850341797
2020-01-06,63.94162368774414
2020-01-07,64.14968872070312
2020-01-08,64.09142303466797
2020-01-09,64.89871215820312
2020-01-10,64.91534423828125
2020-01-13,65.5811538696289
2020-01-14,65.19831848144531
2020-01-15,64.91534423828125
2020-01-16,65.13174438476562
2020-01-17,65.56450653076172
2020-01-21,65.06515502929688
2020-01-22,64.63239288330078
2020-01-23,64.57413482666016
2020-01-24,64.00820922851562
2020-01-27,62.10235977172852
2020-01-28,62.443580627441406
2020-01-29,62.67660903930664
2020-01-30,63.41730880737305
2020-01-31,62.36035919189453
2020-02-03,62.23551177978516
2020-02-04,63.65866088867188
2020-02-05,64.54915618896484
2020-02-06,64.77387237548828
2020-02-07,65.76425170898438
2020-02-10,66.03056335449219
2020-02-11,66.08050537109375
2020-02-12,65.74760437011719
2020-02-13,64.28284454345703
2020-02-14,64.7572250366211
2020-02-18,64.62407684326172
2020-02-19,63.966590881347656
2020-02-20,63.90833282470703
2020-02-21,63.09273147583008
2020-02-24,60.37960433959961
2020-02-25,58.49040222167969
2020-02-26,58.88155364990234
2020-02-27,58.55665969848633
2020-02-28,57.61528778076172
2020-03-02,58.856563568115234
2020-03-03,57.79856872558594
2020-03-04,60.03953170776367
2020-03-05,56.7822151184082
2020-03-06,55.65756988525391
2020-03-09,51.74212646484375
2020-03-10,52.0337028503418
2020-03-11,49.50949096679688
2020-03-12,46.42712020874024
2020-03-13,49.75941467285156
2020-03-16,43.18647384643555
2020-03-17,43.869590759277344
2020-03-18,37.53824234008789
